task_id,inter_arrival,arrival,priority,execution_time,start_execution_time,end_execution_time,processor,gone_to_router,dropped
479,1,469,1,1.12312390121627,,,,True,False
480,2,471,2,0.19075762829515644,,,,True,True
481,0,471,1,4.714083040640408,,,,True,True
482,1,472,2,4.599550369124755,,,,True,True
483,0,472,0,5.359592517988814,,,,True,True
484,0,472,0,3.884366928832634,,,,True,True
485,0,472,2,7.233204347393978,,,,True,True
486,1,473,2,8.793248858569239,,,,True,True
487,3,476,1,12.736037763110435,,,,True,False
488,5,481,2,0.16817557085315027,,,,True,False
489,2,483,2,12.963485187644732,,,,True,True
490,0,483,1,5.518639722570138,,,,True,True
491,1,484,2,12.19301165544938,,,,True,True
492,1,485,2,2.992483836930141,,,,True,False
493,0,485,2,17.78318136315181,,,,True,True
494,0,485,1,12.178200925005443,,,,True,True
495,0,485,1,1.571294025202154,,,,True,True
496,2,487,2,5.4944476898713575,,,,True,False
497,3,490,1,3.7809633141980523,,,,True,False
498,1,491,2,3.5907199732324626,,,,True,False
499,0,491,1,0.9477884819540268,,,,True,True
500,1,492,2,2.9442842300367245,,,,True,True
501,1,493,2,8.881094025404003,,,,True,False
502,1,494,2,26.107305604413824,,,,True,False
503,1,495,2,10.401636934347152,,,,True,True
504,3,498,0,22.94031839827816,,,,True,False
505,2,500,2,2.2495837875224862,,,,True,False
